2018-09-19 18:16:21.496 [pool-2-thread-3] TaskStatusMessageHandler INFO  - Received a task status request on nb_flowengine_task_status_queue, redeliver? false
2018-09-19 18:16:21.497 [pool-2-thread-3] TaskStatusMessageHandler INFO  - Received task status message task_message_content_type_execution_begin for selfTaskId=e456cdfc-e6b9-477d-b7e1-98c6690310a6 rootTaskId=e456cdfc-e6b9-477d-b7e1-98c6690310a6 
2018-09-19 18:16:21.515 [pool-2-thread-4] CommonUtil INFO  - ##### Flowengine successfully received a XFAgent update msg from worker2, the temporarily cached taskCount 1 on this server will be reset to 0.
2018-09-19 18:16:21.515 [pool-2-thread-4] TaskQueueManagerImpl INFO  - flowengine received taskResult 0 back from XFAgent worker2 for taskid e456cdfc-e6b9-477d-b7e1-98c6690310a6.
2018-09-19 18:16:21.519 [pool-2-thread-3] TaskController INFO  - Notify taskFlow=e456cdfc-e6b9-477d-b7e1-98c6690310a6 begin
2018-09-19 18:16:22.131 [pool-2-thread-4] CommonUtil INFO  - ##### Flowengine successfully received a XFAgent update msg from worker2, the temporarily cached taskCount 1 on this server will be reset to 0.
2018-09-19 18:16:22.563 [pool-2-thread-3] TaskStatusMessageHandler INFO  - Received a task status request on nb_flowengine_task_status_queue, redeliver? false
2018-09-19 18:16:22.563 [pool-2-thread-3] TaskStatusMessageHandler INFO  - Received task status message task_message_content_type_execution_end for selfTaskId=e456cdfc-e6b9-477d-b7e1-98c6690310a6 rootTaskId=e456cdfc-e6b9-477d-b7e1-98c6690310a6 
2018-09-19 18:16:22.593 [pool-2-thread-3] TaskController INFO  - Notify taskFlow=e456cdfc-e6b9-477d-b7e1-98c6690310a6 end
2018-09-19 18:18:59.130 [pool-2-thread-3] AMQPTaskGateway INFO  - Received a task request from RMClient on prepared_tasks, redeliver? false
2018-09-19 18:18:59.154 [pool-2-thread-3] AMQPTaskGateway INFO  - Flowengine Taskgateway received a content=task_message_content_type_task for selftaskId= 4ad3e1e4-1d14-4770-b612-94f0adaabc5d
2018-09-19 18:18:59.206 [pool-4-thread-1] TaskController INFO  - selectBestXFAgent successfully selected the best XFAgent worker2 to execute this task: 4ad3e1e4-1d14-4770-b612-94f0adaabc5d 
2018-09-19 18:18:59.254 [pool-2-thread-4] TaskStatusMessageHandler INFO  - Received a task status request on nb_flowengine_task_status_queue, redeliver? false
2018-09-19 18:18:59.254 [pool-2-thread-4] TaskStatusMessageHandler INFO  - Received task status message task_message_content_type_execution_begin for selfTaskId=4ad3e1e4-1d14-4770-b612-94f0adaabc5d rootTaskId=4ad3e1e4-1d14-4770-b612-94f0adaabc5d 
2018-09-19 18:18:59.266 [pool-2-thread-3] TaskQueueManagerImpl INFO  - flowengine received taskResult 0 back from XFAgent worker2 for taskid 4ad3e1e4-1d14-4770-b612-94f0adaabc5d.
2018-09-19 18:18:59.270 [pool-2-thread-4] TaskController INFO  - Notify taskFlow=4ad3e1e4-1d14-4770-b612-94f0adaabc5d begin
2018-09-19 18:19:02.246 [pool-2-thread-3] CommonUtil INFO  - ##### Flowengine successfully received a XFAgent update msg from worker2, the temporarily cached taskCount 1 on this server will be reset to 0.
2018-09-19 18:19:24.390 [pool-2-thread-4] TaskStatusMessageHandler INFO  - Received a task status request on nb_flowengine_task_status_queue, redeliver? false
2018-09-19 18:19:24.391 [pool-2-thread-4] TaskStatusMessageHandler INFO  - Received task status message task_message_content_type_execution_end for selfTaskId=4ad3e1e4-1d14-4770-b612-94f0adaabc5d rootTaskId=4ad3e1e4-1d14-4770-b612-94f0adaabc5d 
2018-09-19 18:19:24.409 [pool-2-thread-4] TaskController INFO  - Notify taskFlow=4ad3e1e4-1d14-4770-b612-94f0adaabc5d end
2018-09-19 18:20:33.014 [pool-2-thread-3] AMQPTaskGateway INFO  - Received a task request from RMClient on prepared_tasks, redeliver? false
2018-09-19 18:20:33.043 [pool-2-thread-3] AMQPTaskGateway INFO  - Flowengine Taskgateway received a content=task_message_content_type_task for selftaskId= dfee6788-1dc3-48e1-ab54-704685565390
2018-09-19 18:20:33.059 [pool-4-thread-1] TaskController INFO  - selectBestXFAgent successfully selected the best XFAgent worker2 to execute this task: dfee6788-1dc3-48e1-ab54-704685565390 
2018-09-19 18:20:33.077 [pool-2-thread-4] TaskStatusMessageHandler INFO  - Received a task status request on nb_flowengine_task_status_queue, redeliver? false
